,label,source,path
2227,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_week_happy.wav
2228,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_wheat_happy.wav
2229,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_when_happy.wav
2230,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_which_happy.wav
2231,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_whip_happy.wav
2232,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_white_happy.wav
2233,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_wife_happy.wav
2234,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_wire_happy.wav
2235,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_witch_happy.wav
2236,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_yearn_happy.wav
2237,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_yes_happy.wav
2238,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_young_happy.wav
2239,happy,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_happy/OAF_youth_happy.wav
2240,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_back_neutral.wav
2241,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_bar_neutral.wav
2242,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_base_neutral.wav
2243,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_bath_neutral.wav
2244,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_bean_neutral.wav
2245,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_beg_neutral.wav
2246,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_boat_neutral.wav
2247,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_bone_neutral.wav
2248,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_book_neutral.wav
2249,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_bought_neutral.wav
2250,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_burn_neutral.wav
2251,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_cab_neutral.wav
2252,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_calm_neutral.wav
2253,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_came_neutral.wav
2254,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_cause_neutral.wav
2255,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_chain_neutral.wav
2256,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_chair_neutral.wav
2257,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_chalk_neutral.wav
2258,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_chat_neutral.wav
2259,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_check_neutral.wav
2260,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_cheek_neutral.wav
2261,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_chief_neutral.wav
2262,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_choice_neutral.wav
2263,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_cool_neutral.wav
2264,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_dab_neutral.wav
2265,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_date_neutral.wav
2266,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_dead_neutral.wav
2267,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_death_neutral.wav
2268,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_deep_neutral.wav
2269,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_dime_neutral.wav
2270,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_dip_neutral.wav
2271,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_ditch_neutral.wav
2272,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_dodge_neutral.wav
2273,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_dog_neutral.wav
2274,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_doll_neutral.wav
2275,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_door_neutral.wav
2276,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_fail_neutral.wav
2277,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_fall_neutral.wav
2278,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_far_neutral.wav
2279,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_fat_neutral.wav
2280,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_fit_neutral.wav
2281,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_five_neutral.wav
2282,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_food_neutral.wav
2283,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_gap_neutral.wav
2284,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_gas_neutral.wav
2285,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_gaze_neutral.wav
2286,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_germ_neutral.wav
2287,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_get_neutral.wav
2288,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_gin_neutral.wav
2289,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_goal_neutral.wav
2290,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_good_neutral.wav
2291,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_goose_neutral.wav
2292,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_gun_neutral.wav
2293,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_half_neutral.wav
2294,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_hall_neutral.wav
2295,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_hash_neutral.wav
2296,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_hate_neutral.wav
2297,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_have_neutral.wav
2298,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_haze_neutral.wav
2299,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_hire_neutral.wav
2300,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_hit_neutral.wav
2301,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_hole_neutral.wav
2302,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_home_neutral.wav
2303,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_hurl_neutral.wav
2304,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_hush_neutral.wav
2305,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_jail_neutral.wav
2306,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_jar_neutral.wav
2307,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_join_neutral.wav
2308,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_judge_neutral.wav
2309,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_jug_neutral.wav
2310,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_juice_neutral.wav
2311,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_keen_neutral.wav
2312,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_keep_neutral.wav
2313,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_keg_neutral.wav
2314,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_kick_neutral.wav
2315,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_kill_neutral.wav
2316,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_king_neutral.wav
2317,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_kite_neutral.wav
2318,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_knock_neutral.wav
2319,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_late_neutral.wav
2320,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_laud_neutral.wav
2321,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_lean_neutral.wav
2322,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_learn_neutral.wav
2323,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_lease_neutral.wav
2324,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_lid_neutral.wav
2325,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_life_neutral.wav
2326,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_limb_neutral.wav
2327,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_live_neutral.wav
2328,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_loaf_neutral.wav
2329,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_long_neutral.wav
2330,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_lore_neutral.wav
2331,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_lose_neutral.wav
2332,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_lot_neutral.wav
2333,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_love_neutral.wav
2334,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_luck_neutral.wav
2335,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_make_neutral.wav
2336,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_match_neutral.wav
2337,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_merge_neutral.wav
2338,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_mess_neutral.wav
2339,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_met_neutral.wav
2340,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_mill_neutral.wav
2341,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_mob_neutral.wav
2342,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_mode_neutral.wav
2343,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_mood_neutral.wav
2344,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_moon_neutral.wav
2345,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_mop_neutral.wav
2346,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_mouse_neutral.wav
2347,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_nag_neutral.wav
2348,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_name_neutral.wav
2349,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_near_neutral.wav
2350,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_neat_neutral.wav
2351,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_nice_neutral.wav
2352,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_note_neutral.wav
2353,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_numb_neutral.wav
2354,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_pad_neutral.wav
2355,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_page_neutral.wav
2356,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_pain_neutral.wav
2357,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_pass_neutral.wav
2358,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_pearl_neutral.wav
2359,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_peg_neutral.wav
2360,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_perch_neutral.wav
2361,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_phone_neutral.wav
2362,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_pick_neutral.wav
2363,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_pike_neutral.wav
2364,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_pole_neutral.wav
2365,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_pool_neutral.wav
2366,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_puff_neutral.wav
2367,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_rag_neutral.wav
2368,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_raid_neutral.wav
2369,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_rain_neutral.wav
2370,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_raise_neutral.wav
2371,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_rat_neutral.wav
2372,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_reach_neutral.wav
2373,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_read_neutral.wav
2374,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_red_neutral.wav
2375,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_ring_neutral.wav
2376,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_ripe_neutral.wav
2377,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_road_neutral.wav
2378,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_room_neutral.wav
2379,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_rose_neutral.wav
2380,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_rot_neutral.wav
2381,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_rough_neutral.wav
2382,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_rush_neutral.wav
2383,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_said_neutral.wav
2384,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_sail_neutral.wav
2385,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_search_neutral.wav
2386,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_seize_neutral.wav
2387,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_sell_neutral.wav
2388,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_shack_neutral.wav
2389,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_shall_neutral.wav
2390,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_shawl_neutral.wav
2391,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_sheep_neutral.wav
2392,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_shirt_neutral.wav
2393,neutral,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/OAF_neutral/OAF_should_neutral.wav
